Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-08-04,SD,Sudan,EMRO,0,11738,0,752
2020-08-05,SD,Sudan,EMRO,42,11780,11,763
2020-08-06,SD,Sudan,EMRO,0,11780,0,763
2020-08-07,SD,Sudan,EMRO,70,11850,6,769
2020-08-08,SD,Sudan,EMRO,44,11894,4,773
2020-08-09,SD,Sudan,EMRO,0,11894,0,773
2020-08-10,SD,Sudan,EMRO,62,11956,8,781
2020-08-11,SD,Sudan,EMRO,0,11956,0,781
2020-08-12,SD,Sudan,EMRO,77,12033,5,786
2020-08-13,SD,Sudan,EMRO,82,12115,6,792
2020-08-14,SD,Sudan,EMRO,47,12162,1,793
2020-08-15,SD,Sudan,EMRO,49,12211,3,796
2020-08-16,SD,Sudan,EMRO,103,12314,2,798
2020-08-17,SD,Sudan,EMRO,96,12410,5,803
2020-08-18,SD,Sudan,EMRO,75,12485,2,805
2020-08-19,SD,Sudan,EMRO,61,12546,3,808
2020-08-20,SD,Sudan,EMRO,36,12582,4,812
2020-08-21,SD,Sudan,EMRO,0,12582,0,812
2020-08-22,SD,Sudan,EMRO,41,12623,0,812
2020-08-23,SD,Sudan,EMRO,59,12682,3,815
2020-08-24,SD,Sudan,EMRO,154,12836,0,815
2020-08-25,SD,Sudan,EMRO,67,12903,3,818
2020-08-26,SD,Sudan,EMRO,71,12974,1,819
2020-08-27,SD,Sudan,EMRO,0,12974,0,819
2020-08-28,SD,Sudan,EMRO,71,13045,4,823
2020-08-29,SD,Sudan,EMRO,37,13082,0,823
2020-08-30,SD,Sudan,EMRO,107,13189,0,823
2020-08-31,SD,Sudan,EMRO,0,13189,0,823
2020-09-01,SD,Sudan,EMRO,0,13189,0,823
2020-09-02,SD,Sudan,EMRO,0,13189,0,823
2020-09-03,SD,Sudan,EMRO,0,13189,0,823
2020-09-04,SD,Sudan,EMRO,0,13189,0,823
2020-09-05,SD,Sudan,EMRO,0,13189,0,823
2020-09-06,SD,Sudan,EMRO,218,13407,9,832
2020-09-07,SD,Sudan,EMRO,30,13437,1,833
2020-09-08,SD,Sudan,EMRO,0,13437,0,833
2020-09-09,SD,Sudan,EMRO,0,13437,0,833
2020-09-10,SD,Sudan,EMRO,0,13437,0,833
2020-09-11,SD,Sudan,EMRO,0,13437,0,833
2020-09-12,SD,Sudan,EMRO,33,13470,1,834
2020-09-13,SD,Sudan,EMRO,0,13470,0,834
2020-09-14,SD,Sudan,EMRO,0,13470,0,834
2020-09-15,SD,Sudan,EMRO,65,13535,2,836
2020-09-16,SD,Sudan,EMRO,0,13535,0,836
2020-09-17,SD,Sudan,EMRO,0,13535,0,836
2020-09-18,SD,Sudan,EMRO,0,13535,0,836
2020-09-19,SD,Sudan,EMRO,0,13535,0,836
2020-09-20,SD,Sudan,EMRO,0,13535,0,836
2020-09-21,SD,Sudan,EMRO,20,13555,0,836
2020-09-22,SD,Sudan,EMRO,21,13576,0,836
2020-09-23,SD,Sudan,EMRO,2,13578,0,836
2020-09-24,SD,Sudan,EMRO,14,13592,0,836
2020-09-25,SD,Sudan,EMRO,12,13604,0,836
2020-09-26,SD,Sudan,EMRO,2,13606,0,836
2020-09-27,SD,Sudan,EMRO,4,13610,0,836
2020-09-28,SD,Sudan,EMRO,3,13613,0,836
2020-09-29,SD,Sudan,EMRO,27,13640,0,836
2020-09-30,SD,Sudan,EMRO,0,13640,0,836
2020-01-03,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-04,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-05,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-06,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-07,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-08,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-09,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-10,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-11,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-12,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-13,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-14,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-15,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-16,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-17,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-18,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-19,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-20,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-21,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-22,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-23,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-24,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-25,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-26,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-27,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-28,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-29,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-30,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-01-31,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-01,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-02,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-03,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-04,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-05,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-06,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-07,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-08,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-09,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-10,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-11,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-12,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-13,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-14,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-15,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-16,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-17,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-18,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-19,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-20,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-21,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-22,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-23,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-24,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-25,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-26,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-27,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-28,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-02-29,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-01,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-02,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-03,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-04,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-05,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-06,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-07,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-08,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-09,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-10,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-11,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-12,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-13,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-14,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-15,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-16,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-17,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-18,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-19,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-20,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-21,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-22,SY,Syrian Arab Republic,EMRO,0,0,0,0
2020-03-23,SY,Syrian Arab Republic,EMRO,1,1,0,0
2020-03-24,SY,Syrian Arab Republic,EMRO,0,1,0,0
2020-03-25,SY,Syrian Arab Republic,EMRO,0,1,0,0
2020-03-26,SY,Syrian Arab Republic,EMRO,4,5,0,0
2020-03-27,SY,Syrian Arab Republic,EMRO,0,5,0,0
2020-03-28,SY,Syrian Arab Republic,EMRO,0,5,0,0
2020-03-29,SY,Syrian Arab Republic,EMRO,4,9,1,1
2020-03-30,SY,Syrian Arab Republic,EMRO,0,9,0,1
2020-03-31,SY,Syrian Arab Republic,EMRO,1,10,1,2
2020-04-01,SY,Syrian Arab Republic,EMRO,0,10,0,2
2020-04-02,SY,Syrian Arab Republic,EMRO,0,10,0,2
2020-04-03,SY,Syrian Arab Republic,EMRO,6,16,0,2
2020-04-04,SY,Syrian Arab Republic,EMRO,0,16,0,2
2020-04-05,SY,Syrian Arab Republic,EMRO,3,19,0,2
2020-04-06,SY,Syrian Arab Republic,EMRO,0,19,0,2
2020-04-07,SY,Syrian Arab Republic,EMRO,0,19,0,2
2020-04-08,SY,Syrian Arab Republic,EMRO,0,19,0,2
2020-04-09,SY,Syrian Arab Republic,EMRO,0,19,0,2
2020-04-10,SY,Syrian Arab Republic,EMRO,0,19,0,2
2020-04-11,SY,Syrian Arab Republic,EMRO,6,25,0,2
2020-04-12,SY,Syrian Arab Republic,EMRO,0,25,0,2
2020-04-13,SY,Syrian Arab Republic,EMRO,0,25,0,2
2020-04-14,SY,Syrian Arab Republic,EMRO,0,25,0,2
2020-04-15,SY,Syrian Arab Republic,EMRO,4,29,0,2
2020-04-16,SY,Syrian Arab Republic,EMRO,4,33,0,2
2020-04-17,SY,Syrian Arab Republic,EMRO,0,33,0,2
2020-04-18,SY,Syrian Arab Republic,EMRO,5,38,0,2
2020-04-19,SY,Syrian Arab Republic,EMRO,0,38,0,2
2020-04-20,SY,Syrian Arab Republic,EMRO,1,39,1,3
2020-04-21,SY,Syrian Arab Republic,EMRO,0,39,0,3
2020-04-22,SY,Syrian Arab Republic,EMRO,3,42,0,3
2020-04-23,SY,Syrian Arab Republic,EMRO,0,42,0,3
2020-04-24,SY,Syrian Arab Republic,EMRO,0,42,0,3
2020-04-25,SY,Syrian Arab Republic,EMRO,0,42,0,3
2020-04-26,SY,Syrian Arab Republic,EMRO,0,42,0,3
2020-04-27,SY,Syrian Arab Republic,EMRO,1,43,0,3
2020-04-28,SY,Syrian Arab Republic,EMRO,0,43,0,3
2020-04-29,SY,Syrian Arab Republic,EMRO,0,43,0,3
2020-04-30,SY,Syrian Arab Republic,EMRO,0,43,0,3
2020-05-01,SY,Syrian Arab Republic,EMRO,0,43,0,3
2020-05-02,SY,Syrian Arab Republic,EMRO,1,44,0,3
2020-05-03,SY,Syrian Arab Republic,EMRO,0,44,0,3
2020-05-04,SY,Syrian Arab Republic,EMRO,0,44,0,3
2020-05-05,SY,Syrian Arab Republic,EMRO,0,44,0,3
2020-05-06,SY,Syrian Arab Republic,EMRO,1,45,0,3
2020-05-07,SY,Syrian Arab Republic,EMRO,0,45,0,3
2020-05-08,SY,Syrian Arab Republic,EMRO,0,45,0,3
2020-05-09,SY,Syrian Arab Republic,EMRO,2,47,0,3
2020-05-10,SY,Syrian Arab Republic,EMRO,0,47,0,3
2020-05-11,SY,Syrian Arab Republic,EMRO,0,47,0,3
2020-05-12,SY,Syrian Arab Republic,EMRO,0,47,0,3
2020-05-13,SY,Syrian Arab Republic,EMRO,1,48,0,3
2020-05-14,SY,Syrian Arab Republic,EMRO,0,48,0,3
2020-05-15,SY,Syrian Arab Republic,EMRO,0,48,0,3
2020-05-16,SY,Syrian Arab Republic,EMRO,2,50,0,3
2020-05-17,SY,Syrian Arab Republic,EMRO,1,51,0,3
2020-05-18,SY,Syrian Arab Republic,EMRO,7,58,0,3
2020-05-19,SY,Syrian Arab Republic,EMRO,0,58,0,3
2020-05-20,SY,Syrian Arab Republic,EMRO,0,58,0,3
2020-05-21,SY,Syrian Arab Republic,EMRO,0,58,0,3
2020-05-22,SY,Syrian Arab Republic,EMRO,0,58,0,3
2020-05-23,SY,Syrian Arab Republic,EMRO,1,59,1,4
2020-05-24,SY,Syrian Arab Republic,EMRO,11,70,0,4
2020-05-25,SY,Syrian Arab Republic,EMRO,16,86,0,4
2020-05-26,SY,Syrian Arab Republic,EMRO,20,106,0,4
2020-05-27,SY,Syrian Arab Republic,EMRO,15,121,0,4
2020-05-28,SY,Syrian Arab Republic,EMRO,0,121,0,4
2020-05-29,SY,Syrian Arab Republic,EMRO,1,122,0,4
2020-05-30,SY,Syrian Arab Republic,EMRO,0,122,0,4
2020-05-31,SY,Syrian Arab Republic,EMRO,0,122,0,4
2020-06-01,SY,Syrian Arab Republic,EMRO,0,122,1,5
2020-06-02,SY,Syrian Arab Republic,EMRO,1,123,0,5
2020-06-03,SY,Syrian Arab Republic,EMRO,0,123,1,6
2020-06-04,SY,Syrian Arab Republic,EMRO,0,123,0,6
2020-06-05,SY,Syrian Arab Republic,EMRO,1,124,0,6
2020-06-06,SY,Syrian Arab Republic,EMRO,0,124,0,6
2020-06-07,SY,Syrian Arab Republic,EMRO,1,125,0,6
2020-06-08,SY,Syrian Arab Republic,EMRO,16,141,0,6
2020-06-09,SY,Syrian Arab Republic,EMRO,3,144,0,6
2020-06-10,SY,Syrian Arab Republic,EMRO,2,146,0,6
2020-06-11,SY,Syrian Arab Republic,EMRO,6,152,0,6
2020-06-12,SY,Syrian Arab Republic,EMRO,12,164,0,6
2020-06-13,SY,Syrian Arab Republic,EMRO,0,164,0,6
2020-06-14,SY,Syrian Arab Republic,EMRO,6,170,0,6
2020-06-15,SY,Syrian Arab Republic,EMRO,7,177,0,6
2020-06-16,SY,Syrian Arab Republic,EMRO,0,177,0,6
2020-06-17,SY,Syrian Arab Republic,EMRO,0,177,0,6
2020-06-18,SY,Syrian Arab Republic,EMRO,1,178,1,7
2020-06-19,SY,Syrian Arab Republic,EMRO,9,187,0,7
2020-06-20,SY,Syrian Arab Republic,EMRO,0,187,0,7
2020-06-21,SY,Syrian Arab Republic,EMRO,11,198,0,7
2020-06-22,SY,Syrian Arab Republic,EMRO,6,204,0,7
2020-06-23,SY,Syrian Arab Republic,EMRO,15,219,0,7
2020-06-24,SY,Syrian Arab Republic,EMRO,12,231,0,7
2020-06-25,SY,Syrian Arab Republic,EMRO,0,231,0,7
2020-06-26,SY,Syrian Arab Republic,EMRO,11,242,0,7
2020-06-27,SY,Syrian Arab Republic,EMRO,12,254,0,7
2020-06-28,SY,Syrian Arab Republic,EMRO,2,256,2,9
2020-06-29,SY,Syrian Arab Republic,EMRO,0,256,0,9
2020-06-30,SY,Syrian Arab Republic,EMRO,13,269,0,9
2020-07-01,SY,Syrian Arab Republic,EMRO,10,279,0,9
2020-07-02,SY,Syrian Arab Republic,EMRO,14,293,0,9
2020-07-03,SY,Syrian Arab Republic,EMRO,19,312,0,9
2020-07-04,SY,Syrian Arab Republic,EMRO,16,328,1,10
2020-07-05,SY,Syrian Arab Republic,EMRO,10,338,0,10
2020-07-06,SY,Syrian Arab Republic,EMRO,20,358,3,13
2020-07-07,SY,Syrian Arab Republic,EMRO,14,372,1,14
2020-07-08,SY,Syrian Arab Republic,EMRO,0,372,0,14
2020-07-09,SY,Syrian Arab Republic,EMRO,0,372,0,14
2020-07-10,SY,Syrian Arab Republic,EMRO,0,372,0,14
2020-07-11,SY,Syrian Arab Republic,EMRO,22,394,2,16
2020-07-12,SY,Syrian Arab Republic,EMRO,0,394,0,16
2020-07-13,SY,Syrian Arab Republic,EMRO,0,394,0,16
2020-07-14,SY,Syrian Arab Republic,EMRO,23,417,3,19
2020-07-15,SY,Syrian Arab Republic,EMRO,22,439,2,21
2020-07-16,SY,Syrian Arab Republic,EMRO,19,458,1,22
2020-07-17,SY,Syrian Arab Republic,EMRO,19,477,0,22
2020-07-18,SY,Syrian Arab Republic,EMRO,19,496,3,25
2020-07-19,SY,Syrian Arab Republic,EMRO,0,496,0,25
2020-07-20,SY,Syrian Arab Republic,EMRO,0,496,0,25
2020-07-21,SY,Syrian Arab Republic,EMRO,26,522,4,29
2020-07-22,SY,Syrian Arab Republic,EMRO,18,540,2,31
2020-07-23,SY,Syrian Arab Republic,EMRO,21,561,1,32
2020-07-24,SY,Syrian Arab Republic,EMRO,23,584,3,35
2020-07-25,SY,Syrian Arab Republic,EMRO,24,608,0,35
2020-07-26,SY,Syrian Arab Republic,EMRO,19,627,1,36
2020-07-27,SY,Syrian Arab Republic,EMRO,23,650,2,38
2020-07-28,SY,Syrian Arab Republic,EMRO,24,674,2,40
2020-07-29,SY,Syrian Arab Republic,EMRO,20,694,0,40
2020-07-30,SY,Syrian Arab Republic,EMRO,23,717,0,40
2020-07-31,SY,Syrian Arab Republic,EMRO,21,738,1,41
2020-08-01,SY,Syrian Arab Republic,EMRO,19,757,2,43
2020-08-02,SY,Syrian Arab Republic,EMRO,23,780,0,43
2020-08-03,SY,Syrian Arab Republic,EMRO,29,809,1,44
2020-08-04,SY,Syrian Arab Republic,EMRO,38,847,12,56
2020-08-05,SY,Syrian Arab Republic,EMRO,45,892,-10,46
2020-08-06,SY,Syrian Arab Republic,EMRO,52,944,2,48
2020-08-07,SY,Syrian Arab Republic,EMRO,55,999,0,48
2020-08-08,SY,Syrian Arab Republic,EMRO,61,1060,0,48
2020-08-09,SY,Syrian Arab Republic,EMRO,65,1125,2,50
2020-08-10,SY,Syrian Arab Republic,EMRO,63,1188,2,52
2020-08-11,SY,Syrian Arab Republic,EMRO,67,1255,0,52
2020-08-12,SY,Syrian Arab Republic,EMRO,77,1332,6,58
2020-08-13,SY,Syrian Arab Republic,EMRO,0,1332,0,58
2020-08-14,SY,Syrian Arab Republic,EMRO,100,1432,-3,55
2020-08-15,SY,Syrian Arab Republic,EMRO,83,1515,3,58
2020-08-16,SY,Syrian Arab Republic,EMRO,78,1593,2,60
2020-08-17,SY,Syrian Arab Republic,EMRO,84,1677,4,64
2020-08-18,SY,Syrian Arab Republic,EMRO,87,1764,4,68
2020-08-19,SY,Syrian Arab Republic,EMRO,80,1844,5,73
2020-08-20,SY,Syrian Arab Republic,EMRO,83,1927,5,78
2020-08-21,SY,Syrian Arab Republic,EMRO,81,2008,4,82
2020-08-22,SY,Syrian Arab Republic,EMRO,65,2073,1,83
2020-08-23,SY,Syrian Arab Republic,EMRO,70,2143,2,85
2020-08-24,SY,Syrian Arab Republic,EMRO,74,2217,4,89
2020-08-25,SY,Syrian Arab Republic,EMRO,76,2293,3,92
2020-08-26,SY,Syrian Arab Republic,EMRO,72,2365,3,95
2020-08-27,SY,Syrian Arab Republic,EMRO,75,2440,3,98
2020-08-28,SY,Syrian Arab Republic,EMRO,64,2504,2,100
2020-08-29,SY,Syrian Arab Republic,EMRO,59,2563,3,103
2020-08-30,SY,Syrian Arab Republic,EMRO,65,2628,3,106
2020-08-31,SY,Syrian Arab Republic,EMRO,75,2703,3,109
2020-09-01,SY,Syrian Arab Republic,EMRO,62,2765,3,112
2020-09-02,SY,Syrian Arab Republic,EMRO,65,2830,4,116
2020-09-03,SY,Syrian Arab Republic,EMRO,68,2898,4,120
2020-09-04,SY,Syrian Arab Republic,EMRO,75,2973,4,124
2020-09-05,SY,Syrian Arab Republic,EMRO,68,3041,3,127
2020-09-06,SY,Syrian Arab Republic,EMRO,63,3104,3,130
2020-09-07,SY,Syrian Arab Republic,EMRO,67,3171,4,134
2020-09-08,SY,Syrian Arab Republic,EMRO,0,3171,0,134
2020-09-09,SY,Syrian Arab Republic,EMRO,118,3289,6,140
2020-09-10,SY,Syrian Arab Republic,EMRO,62,3351,3,143
2020-09-11,SY,Syrian Arab Republic,EMRO,65,3416,4,147
2020-09-12,SY,Syrian Arab Republic,EMRO,60,3476,3,150
2020-09-13,SY,Syrian Arab Republic,EMRO,30,3506,2,152
2020-09-14,SY,Syrian Arab Republic,EMRO,34,3540,3,155
2020-09-15,SY,Syrian Arab Republic,EMRO,36,3576,2,157
2020-09-16,SY,Syrian Arab Republic,EMRO,38,3614,3,160
2020-09-17,SY,Syrian Arab Republic,EMRO,40,3654,3,163
2020-09-18,SY,Syrian Arab Republic,EMRO,37,3691,2,165
2020-09-19,SY,Syrian Arab Republic,EMRO,40,3731,3,168
2020-09-20,SY,Syrian Arab Republic,EMRO,34,3765,2,170
2020-09-21,SY,Syrian Arab Republic,EMRO,35,3800,2,172
2020-09-22,SY,Syrian Arab Republic,EMRO,0,3800,0,172
2020-09-23,SY,Syrian Arab Republic,EMRO,77,3877,6,178
2020-09-24,SY,Syrian Arab Republic,EMRO,47,3924,3,181
2020-09-25,SY,Syrian Arab Republic,EMRO,42,3966,2,183
2020-09-26,SY,Syrian Arab Republic,EMRO,35,4001,2,185
2020-09-27,SY,Syrian Arab Republic,EMRO,37,4038,3,188
2020-09-28,SY,Syrian Arab Republic,EMRO,34,4072,4,192
2020-09-29,SY,Syrian Arab Republic,EMRO,30,4102,2,194
2020-09-30,SY,Syrian Arab Republic,EMRO,46,4148,3,197
2020-01-03,TN,Tunisia,EMRO,0,0,0,0
2020-01-04,TN,Tunisia,EMRO,0,0,0,0
2020-01-05,TN,Tunisia,EMRO,0,0,0,0
2020-01-06,TN,Tunisia,EMRO,0,0,0,0
2020-01-07,TN,Tunisia,EMRO,0,0,0,0
2020-01-08,TN,Tunisia,EMRO,0,0,0,0
2020-01-09,TN,Tunisia,EMRO,0,0,0,0
2020-01-10,TN,Tunisia,EMRO,0,0,0,0
2020-01-11,TN,Tunisia,EMRO,0,0,0,0
2020-01-12,TN,Tunisia,EMRO,0,0,0,0
2020-01-13,TN,Tunisia,EMRO,0,0,0,0
2020-01-14,TN,Tunisia,EMRO,0,0,0,0
2020-01-15,TN,Tunisia,EMRO,0,0,0,0
2020-01-16,TN,Tunisia,EMRO,0,0,0,0
2020-01-17,TN,Tunisia,EMRO,0,0,0,0
2020-01-18,TN,Tunisia,EMRO,0,0,0,0
2020-01-19,TN,Tunisia,EMRO,0,0,0,0
2020-01-20,TN,Tunisia,EMRO,0,0,0,0
2020-01-21,TN,Tunisia,EMRO,0,0,0,0
2020-01-22,TN,Tunisia,EMRO,0,0,0,0
2020-01-23,TN,Tunisia,EMRO,0,0,0,0
2020-01-24,TN,Tunisia,EMRO,0,0,0,0
2020-01-25,TN,Tunisia,EMRO,0,0,0,0
2020-01-26,TN,Tunisia,EMRO,0,0,0,0
2020-01-27,TN,Tunisia,EMRO,0,0,0,0
2020-01-28,TN,Tunisia,EMRO,0,0,0,0
2020-01-29,TN,Tunisia,EMRO,0,0,0,0
2020-01-30,TN,Tunisia,EMRO,0,0,0,0
2020-01-31,TN,Tunisia,EMRO,0,0,0,0
2020-02-01,TN,Tunisia,EMRO,0,0,0,0
2020-02-02,TN,Tunisia,EMRO,0,0,0,0
2020-02-03,TN,Tunisia,EMRO,0,0,0,0
2020-02-04,TN,Tunisia,EMRO,0,0,0,0
2020-02-05,TN,Tunisia,EMRO,0,0,0,0
2020-02-06,TN,Tunisia,EMRO,0,0,0,0
2020-02-07,TN,Tunisia,EMRO,0,0,0,0
2020-02-08,TN,Tunisia,EMRO,0,0,0,0
2020-02-09,TN,Tunisia,EMRO,0,0,0,0
2020-02-10,TN,Tunisia,EMRO,0,0,0,0
2020-02-11,TN,Tunisia,EMRO,0,0,0,0
2020-02-12,TN,Tunisia,EMRO,0,0,0,0
2020-02-13,TN,Tunisia,EMRO,0,0,0,0
2020-02-14,TN,Tunisia,EMRO,0,0,0,0
2020-02-15,TN,Tunisia,EMRO,0,0,0,0
2020-02-16,TN,Tunisia,EMRO,0,0,0,0
2020-02-17,TN,Tunisia,EMRO,0,0,0,0
2020-02-18,TN,Tunisia,EMRO,0,0,0,0
2020-02-19,TN,Tunisia,EMRO,0,0,0,0
2020-02-20,TN,Tunisia,EMRO,0,0,0,0
2020-02-21,TN,Tunisia,EMRO,0,0,0,0
2020-02-22,TN,Tunisia,EMRO,0,0,0,0
2020-02-23,TN,Tunisia,EMRO,0,0,0,0
2020-02-24,TN,Tunisia,EMRO,0,0,0,0
2020-02-25,TN,Tunisia,EMRO,0,0,0,0
2020-02-26,TN,Tunisia,EMRO,0,0,0,0
2020-02-27,TN,Tunisia,EMRO,0,0,0,0
2020-02-28,TN,Tunisia,EMRO,0,0,0,0
2020-02-29,TN,Tunisia,EMRO,0,0,0,0
2020-03-01,TN,Tunisia,EMRO,0,0,0,0
2020-03-02,TN,Tunisia,EMRO,5,5,0,0
2020-03-03,TN,Tunisia,EMRO,0,5,0,0
2020-03-04,TN,Tunisia,EMRO,0,5,0,0
2020-03-05,TN,Tunisia,EMRO,0,5,0,0
2020-03-06,TN,Tunisia,EMRO,0,5,0,0
2020-03-07,TN,Tunisia,EMRO,0,5,0,0
2020-03-08,TN,Tunisia,EMRO,1,6,0,0
2020-03-09,TN,Tunisia,EMRO,0,6,0,0
2020-03-10,TN,Tunisia,EMRO,4,10,0,0
2020-03-11,TN,Tunisia,EMRO,0,10,0,0
2020-03-12,TN,Tunisia,EMRO,1,11,0,0
2020-03-13,TN,Tunisia,EMRO,0,11,0,0
2020-03-14,TN,Tunisia,EMRO,9,20,0,0
2020-03-15,TN,Tunisia,EMRO,2,22,0,0
2020-03-16,TN,Tunisia,EMRO,2,24,0,0
2020-03-17,TN,Tunisia,EMRO,4,28,0,0
2020-03-18,TN,Tunisia,EMRO,5,33,0,0
2020-03-19,TN,Tunisia,EMRO,6,39,0,0
2020-03-20,TN,Tunisia,EMRO,15,54,1,1
2020-03-21,TN,Tunisia,EMRO,6,60,0,1
2020-03-22,TN,Tunisia,EMRO,15,75,2,3
2020-03-23,TN,Tunisia,EMRO,14,89,0,3
2020-03-24,TN,Tunisia,EMRO,25,114,0,3
2020-03-25,TN,Tunisia,EMRO,59,173,2,5
2020-03-26,TN,Tunisia,EMRO,0,173,0,5
2020-03-27,TN,Tunisia,EMRO,54,227,1,6
2020-03-28,TN,Tunisia,EMRO,0,227,0,6
2020-03-29,TN,Tunisia,EMRO,51,278,2,8
2020-03-30,TN,Tunisia,EMRO,34,312,0,8
2020-03-31,TN,Tunisia,EMRO,50,362,1,9
2020-04-01,TN,Tunisia,EMRO,32,394,1,10
2020-04-02,TN,Tunisia,EMRO,61,455,3,13
2020-04-03,TN,Tunisia,EMRO,40,495,5,18
2020-04-04,TN,Tunisia,EMRO,0,495,0,18
2020-04-05,TN,Tunisia,EMRO,58,553,1,19
2020-04-06,TN,Tunisia,EMRO,21,574,3,22
2020-04-07,TN,Tunisia,EMRO,22,596,0,22
2020-04-08,TN,Tunisia,EMRO,27,623,1,23
2020-04-09,TN,Tunisia,EMRO,5,628,1,24
2020-04-10,TN,Tunisia,EMRO,15,643,1,25
2020-04-11,TN,Tunisia,EMRO,28,671,0,25
2020-04-12,TN,Tunisia,EMRO,14,685,3,28
2020-04-13,TN,Tunisia,EMRO,22,707,3,31
